0,0
5.1636520148189025,-0.15503946831663276
5.207846268827483,-0.2381457177584928
0.038194313027819504,-0.6256094989174883
-1.3670959469687953,-0.824352955447797
-1.3294660442491604,-0.7914796940492617
0.3174810835373856,-1.6757374820347324
1.1776226170982302,-5.82819289545983
-1.5802201616997542,-4.795833064327673
0.11575028609164906,-3.8959697252641234
-0.4168100565772844,-4.41854459379425
4.265495949792183,-5.533989754865474
4.337324480540255,-5.962347884243502
4.368570326165674,-5.998313372035793
3.626682086050738,-4.997869590023223
3.6214392418834738,-4.686146445341505
3.838416712368446,-4.795004360005787
1.8828410987324904,-4.505116930082975
1.5293124944339063,-3.4742961413716404
1.0811389314373714,-2.9944056944930733
-0.6596268556465199,-3.4736682986658636
-0.4327017534927868,-3.024516474331308
-0.22715909872929785,-3.2143024082092144
-1.1990308521673823,-4.928537436929963
-10.416984945979287,9.117401017408142
-9.898325438230511,8.442217963608156
-9.611608045472106,8.430832820055224
-12.1862499859568,11.994552437968489
-12.220120845379839,11.865867597834725
-9.376882850597703,16.582421037968906
-9.100648945632813,16.678137319518342
6.554769983824327,12.730523685522108
6.456059336471523,12.547658719313501
6.493515452939361,12.460281232878753
4.4037316295323965,13.829629806174058
4.3661619164197925,13.861554220158885
1.5625518197348516,11.151910747651915
1.3505951493009132,10.645652260565486
-0.63841620459208,16.50461330854541
-2.508859168867307,19.150579387816098
-2.703509782847807,19.10155466991811
-4.303848878432679,17.486161928391205
-4.525367665171681,17.459663176947092
-7.516420555928933,15.075140574690092
-7.372156009839589,15.080540480920826
-9.47684784940439,13.812716794735127
-8.422801706806759,13.936453373034048
-7.245297700842503,14.91441489424662
-7.788957088394896,14.279118951675738
-7.792748323440713,13.78463775097344
-8.570431941017347,13.540239265573774
-8.648965431112423,12.898342058252888
-2.771428779729904,13.721404717805195
-2.333389996847839,15.772532931210185
-2.235379604884969,16.905245057618778
-4.315781736066011,17.664934346272393
-4.4882704202725,18.00283571726677
